Login 1,Family Name 1,Given Name 1,ORGU 1,Pub ID,Login 2,Family Name 2,Given Name 2,Cat,ORGU 2,Organisation
jc203692,Cheah,Kimberly,2125,22481,jc203612,Lim,Mei Hui Sabrina,student,2125,
jc203694,Lee,Yet Wei,2125,22481,jc226039,Suárez,Lidia,staff,2125,
jc203694,Lee,Yet Wei,2125,22481,jc203692,Cheah,Kimberly,student,2125,
jc203694,Lee,Yet Wei,2125,22481,jc203612,Lim,Mei Hui Sabrina,student,2125,
jc204431,McArdle,Joleen,2124,40874,jc144332,Smyth,Wendy,staff,2124,Queensland Health
jc204431,McArdle,Joleen,2124,40874,jc174198,Gardner,Anne,staff,2124,Australian Catholic University
jc204431,McArdle,Joleen,2124,42184,jc144332,Smyth,Wendy,external,,Townsville General Hospital
jc204431,McArdle,Joleen,2124,42184,jc174198,Gardner,Anne,external,,Australian Catholic University
jc205910,Olds,Kirsty,2125,27649,jc166487,Hawkins,Russell,staff,2125,
jc205910,Olds,Kirsty,2125,27649,X09581,Little,Fiona,external,0001,The University of Newcastle
jc205910,Olds,Kirsty,2125,30034,jc166487,Hawkins,Russell,staff,2125,
jc205910,Olds,Kirsty,2125,30035,jc166487,Hawkins,Russell,staff,2125,
jc205910,Olds,Kirsty,2125,36733,jc166487,Hawkins,Russell,staff,2125,
jc206426,Weatherly,Theresa,2125,30435,psptfr,Raggatt,Peter T.F.,staff,2125,
jc206590,Mak,Weixin Amelia,2125,24031,jc215644,Singh,Smita,staff,2125,James Cook University
jc206590,Mak,Weixin Amelia,2125,24031,,Ko,Cherry,external,0001,James Cook University
jc206590,Mak,Weixin Amelia,2125,24031,jc206638,Choo,Shuihui Alicia,student,2125,James Cook University
jc206590,Mak,Weixin Amelia,2125,24031,jc226039,Suárez,Lidia,staff,2125,
jc206638,Choo,Shuihui Alicia,2125,24031,jc215644,Singh,Smita,staff,2125,James Cook University
jc206638,Choo,Shuihui Alicia,2125,24031,jc206590,Mak,Weixin Amelia,student,2125,James Cook University
jc206638,Choo,Shuihui Alicia,2125,24031,,Ko,Cherry,external,0001,James Cook University
jc206638,Choo,Shuihui Alicia,2125,24031,jc226039,Suárez,Lidia,staff,2125,
jc207059,Tang,Junyan Jeremy,2125,21992,jc227177,Fisher,Paul Alexander,staff,2125,
jc207926,Moore,D.,2125,24025,jc238975,Li,W.,staff,2125,
jc207964,Beckwith,Alison,2123,31361,jc202870,Yau,Matthew Kwai-sang,staff,2123,
jc209601,Stodden,Ashleigh,2125,46190,jc145881,Buckby,Beryl,staff,2125,
jc209601,Stodden,Ashleigh,2125,46190,jc161020,Lutkin,Sarah,staff,2125,
jc210552,Connor,Jonathan,2126,33807,jc115823,Sinclair,Wade,staff,2126,
jc210552,Connor,Jonathan,2126,33807,jc153691,Doma,Kenji,staff,2126,
jc210552,Connor,Jonathan,2126,33807,jc239830,Bowman,Paul,staff,2126,
jc211043,Hogarth,Luke,2126,26867,jc153932,Deakin,Glen,staff,2126,
jc211043,Hogarth,Luke,2126,26867,jc115823,Sinclair,Wade,staff,2126,
jc211237,Halliday,Aaron,2126,39044,,Stanley,Jamie,external,,The University of Queensland
jc211237,Halliday,Aaron,2126,39044,,D'Auria,Shaun,external,,Queensland Academy of Sport
jc211237,Halliday,Aaron,2126,39044,,Buchheit,Martin,external,,"Myorobie Association, France"
jc211237,Halliday,Aaron,2126,39044,jc121482,Leicht,Anthony S.,staff,2126,
jc211368,Williams,Vicki,2122,26973,jc156216,Pearce,Wendy M.,staff,2122,
jc211368,Williams,Vicki,2122,26973,jc114925,Devine,Sue,staff,2111,
jc211608,See,Angela A.Q.,2125,28679,jc239893,Lasikiewicz,Nicola,staff,2125,
jc211613,Thio,Cephas F.W.,2125,24029,jc226039,Suárez,Lidia,staff,2125,
jc211613,Thio,Cephas F.W.,2125,24029,jc215644,Singh,Smita,staff,2125,James Cook University
jc211613,Thio,C.F.W.,2125,25797,jc226039,Suárez,L.,staff,2125,
jc211613,Thio,C.F.W.,2125,25797,jc215644,Singh,S.,staff,2125,
jc211745,Kelly,Jenny,2111,21855,jc115870,Yates,Karen,external,0001,Cairns Base Hospital
jc211745,Kelly,Jenny,2111,21855,jc111119,Lindsay,David,staff,2124,
jc211745,Kelly,Jenny,2111,21855,nskju,Usher,Kim,staff,2124,
jc211745,Kelly,Jenny,2111,22917,X07686,Saggers,Sherry,external,0001,Curtin University of Technology
jc211745,Kelly,Jenny,2111,22917,,Taylor,Kylie,external,0001,Hunter New England Population Health
jc211745,Kelly,Jenny,2111,22917,,Pearce,Glenn,external,0001,Hunter New England Population Health
jc211745,Kelly,Jenny,2111,22917,jc171744,Massey,Peter,external,0001,Hunter New England Population Health
jc211745,Kelly,Jenny,2111,22917,,Bull,Jennifer,external,0001,"Mamu Health Service Limited, Innisfail, AUS"
jc211745,Kelly,Jenny,2111,22917,X09785,Odo,Travis,external,0001,"Mamu Health Service Limited, Innisfail, AUS"
jc211745,Kelly,Jenny,2111,22917,,Thomas,John,external,0001,Kimberley Aboriginal Medical Services Council
jc211745,Kelly,Jenny,2111,22917,,Billycan,Rosita,external,0001,Kimberley Aboriginal Medical Services Council
jc211745,Kelly,Jenny,2111,22917,jc172523,Judd,Jenni,staff,2111,
jc211745,Kelly,Jenny,2111,22917,bssmr,Reilly,Susan,staff,2251,James Cook University
jc211745,Kelly,Jenny,2111,22917,jc227188,Ahboo,Shayne,staff,2111,James Cook University
jc211745,Kelly,Jenny,2131,31288,jc239136,Sabesan,Sabe,student,2131,
jc211745,Kelly,Jenny,2131,31288,jc118335,Evans,Rebecca,staff,2131,
jc211745,Kelly,Jenny,2131,31288,jc128010,Larkins,Sarah,staff,2131,
jc211745,Kelly,Jenny,2131,31835,,West,Roianne,external,0001,Griffith University
jc211745,Kelly,Jenny,2131,31835,X17021,Gamble,Jenny,external,0001,Griffith University
jc211745,Kelly,Jenny,2131,31835,X17020,Sidebotham,Mary,external,0001,Griffith University
jc211745,Kelly,Jenny,2131,31835,,Carson,Vicki,external,0001,Townsville Health Service District
jc211745,Kelly,Jenny,2131,31835,X17017,Duffy,Elaine,external,0001,Not Specified
jc211745,Kelly,Jenny,2131,33867,X17022,West,Roianne,external,0001,Griffith University
jc211745,Kelly,Jenny,2131,33867,X17032,Gamble,Jennifer,external,0001,Griffith University
jc211745,Kelly,Jenny,2131,33867,X17020,Sidebotham,Mary,external,0001,Griffith University
jc211745,Kelly,Jenny,2131,33867,,Carson,Vicki,external,0001,Townsville General Hospital
jc211745,Kelly,Jenny,2131,33867,X17017,Duffy,Elaine,external,0001,Griffith University
jc211745,Kelly,Jenny,2124,35457,jc120811,Mendez,Diana H.,staff,2111,
jc211745,Kelly,Jenny,2124,35457,X03135,Buttner,Petra,external,,Tropical Health Solutions
jc211745,Kelly,Jenny,2124,35457,pumn,Nowak,Madeleine,staff,2111,
jc211745,Kelly,Jenny,2124,35457,purs,Speare,Rick,staff,2111,
jc211745,Kelly,Jenny,2131,35106,jc239136,Sabesan,Sabe,staff,2131,
jc211745,Kelly,Jenny,2131,35298,X17022,West,Roianne,external,,Queensland Health
jc211745,Kelly,Jenny,2131,35298,X17021,Gamble,Jenny,external,,Griffith University
jc211745,Kelly,Jenny,2131,35298,X17020,Sidebotham,Mary,external,,Griffith University
jc211745,Kelly,Jenny,2131,35298,,Carson,Vicki,external,,Queensland Health
jc211745,Kelly,Jenny,2131,35298,X17017,Duffy,Elaine,external,,Griffith University
jc211745,Kelly,Jenny,2131,35901,jc125302,Lawrence,Annemarie,staff,2124,
jc211745,Kelly,Jenny,2131,35901,jc249310,Shields,Linda,staff,2124,
jc211745,Kelly,Jenny,2131,35901,,Lewis,Lucy,external,,Curtin University of Technology
jc211745,Kelly,Jenny,2131,35901,,Carson,Vicki,external,,Townsville Health Service District
jc211745,Kelly,Jenny,2131,35901,,Ostrenski,Amanda,external,,Townsville Health Service District
jc211745,Kelly,J.,2111,40070,X12452,Miller,A.,external,,Griffith University
jc211745,Kelly,J.,2111,40070,jc171744,Massey,P.D.,external,,Hunter New England Population Health
jc211745,Kelly,J.,2111,40070,jc172523,Judd,J.,staff,2111,
jc211745,Kelly,J.,2111,40070,bmh-dd,Durrheim,D.N.,external,,The University of Newcastle
jc211745,Kelly,J.,2111,40070,jc166639,Clough,A.R.,staff,2111,
jc211745,Kelly,J.,2111,40070,purs,Speare,R.,staff,2111,
jc211745,Kelly,J.,2111,40070,X07686,Saggers,S.,external,,Curtin University of Technology
jc211745,Kelly,J.,2131,36794,jc209840,Jhaveri,D.,student,2131,
jc211745,Kelly,J.,2131,36794,jc128010,Larkins,S.,staff,2131,
jc211745,Kelly,J.,2131,36794,jc239136,Sabesan,S.,staff,2131,
jc211745,Kelly,Jenny,2131,39023,jc239136,Sabesan,Sabe,staff,2131,
jc211745,Kelly,Jenny,2131,39023,nslmb,Budden,Lea,staff,2124,
jc211745,Kelly,Jenny,2131,39023,jc125253,Geia,Lynore K.,staff,2124,
jc211745,Kelly,Jenny,2131,39278,jc239136,Sabesan,Sabe,staff,2131,
jc211745,Kelly,Jenny,2131,39278,nslmb,Budden,Lea,staff,2124,
jc211745,Kelly,Jenny,2131,39278,,Knott,Vikki,external,,Menzies School of Health Research
jc211745,Kelly,Jenny,2131,39278,,Garvey,Gail,external,,Menzies School of Health Research
jc211745,Kelly,Jenny,2131,39035,jc239136,Sabesan,Sabe,staff,2131,
jc211745,Kelly,J.,2124,44121,,West,R.,external,,Griffith University
jc211745,Kelly,J.,2124,44121,,Gamble,J.,external,,Griffith University
jc211745,Kelly,J.,2124,44121,,Milne,T.,external,,Griffith University
jc211745,Kelly,J.,2124,44121,,Duffy,E.,external,,Charles Sturt University
jc211745,Kelly,J.,2124,44121,,Sidebotham,M.,external,,Griffith University
jc211745,Kelly,Jenny,2131,45171,,Rajasooriyar,Chrishanthi,external,,"Jaffna Teaching Hospital, Sri Lanka"
jc211745,Kelly,Jenny,2131,45171,,Sivakumar,Thanikai,external,,National Hospital of Sri Lanka
jc211745,Kelly,Jenny,2131,45171,,Navanesan,Gowcikan,external,,"Teaching Hospital, Karapitiya, Sri Lanka"
jc211745,Kelly,Jenny,2131,45171,,Nadarasa,Shahini,external,,National Hospital of Sri Lanka
jc211745,Kelly,Jenny,2131,45171,,Sriskandarajah,Madona Hashanthy,external,,"Jaffna Teaching Hospital, Sri Lanka"
jc211745,Kelly,Jenny,2131,45171,jc239136,Sabesan,Sabe,staff,2131,
jc211745,Kelly,Jenny,2131,44120,jc270942,Birks,Melanie,staff,2124,
jc211745,Kelly,Jenny,2131,44322,,Tan,Joanne Yue-Ai,external,,Royal Brisbane & Women's Hospital
jc211745,Kelly,Jenny,2131,44322,,Otty,Zulfiquer A.,external,,James Cook University
jc211745,Kelly,Jenny,2131,44322,jc166945,Vangaveti,Venkat N.,staff,2131,
jc211745,Kelly,Jenny,2131,44322,pupb,Buttner,Petra,staff,2131,
jc211745,Kelly,Jenny,2131,44322,jc277796,Varma,Suresh C.,staff,2131,
jc211745,Kelly,Jenny,2131,44322,jc239832,Joshi,Abhishek J.,staff,2131,
jc211745,Kelly,Jenny,2131,44322,jc121254,Collins,Michael,staff,2131,
jc211745,Kelly,Jenny,2131,44322,jc239136,Sabesan,Sabe S.,staff,2131,
jc212114,Kanakis,K.,2125,35483,jc149288,McShane,C.,staff,2125,
jc212114,Kanakis,Katerina,2125,35482,jc149288,McShane,Connar,staff,2125,
jc212114,Kanakis,Katerina,2125,40250,jc149288,McShane,Connar,staff,2125,
jc212114,Kanakis,K.,2125,40253,jc273661,Pfaffl,M.,student,,
jc212114,Kanakis,K.,2125,40253,jc149288,McShane,C.J.,staff,2125,
jc212114,Kanakis,K.,2125,40254,jc149288,McShane,C.,staff,2125,
jc212114,Kanakis,Katerina,2125,41098,jc230243,Carter,Margaret Anne,staff,2200,
jc212114,Kanakis,Katerina,2125,41098,,van Luyn,Ariella,external,,James Cook University
jc212114,Kanakis,Katerina,2125,41098,jc261540,M'Balla-Ndi,Marie,staff,2224,
jc212114,Kanakis,Katerina,2125,40454,jc230243,Carter,Margaret Anne,staff,2200,
jc212114,Kanakis,Katerina,2125,40454,jc257826,Van Luyn,Ariella,staff,2224,
jc212114,Kanakis,Katerina,2125,40454,jc261540,M'Bella-Ndi,Marie,staff,2224,
jc212114,Kanakis,Katerina,2125,40454,,McArdle,John,external,,James Cook University
jc212114,Kanakis,Katerina,2125,41099,jc230243,Carter,Margaret Anne,staff,2221,
jc212114,Kanakis,Katerina,2125,41099,,Dasson,Merilyn,external,,Archdiocesan Commission for Catholic Schools (Singapore)
jc212114,Kanakis,Katerina,2125,43957,jc149288,McShane,Connar,staff,2125,
jc212114,Kanakis,Katerina,2125,45672,jc149288,McShane,Connar,staff,2125,
jc212114,Kanakis,Katerina,2125,45672,jc130289,Swinbourne,Anne,staff,2125,
jc212114,Kanakis,Katerina,2125,45672,jc129175,Kilcullen,Meegan,staff,2125,
jc212114,Kanakis,K.,,46692,jc149288,McShane,C.J.,staff,2125,
jc212114,Kanakis,K.,,46692,jc129175,Kilcullen,M.,staff,2125,
jc212114,Kanakis,K.,,46692,jc130289,Swinbourne,A.,staff,2125,
jc212261,Bentley,Karyn,2124,25923,jc140685,Stewart,Lee,staff,2124,
jc212261,Bentley,Karyn,2124,25923,,Lock,Ros,external,0001,James Cook University
jc212261,Bentley,Karyn,2124,25923,,Carson,Vicki,external,0001,Townsville Health Service District
jc212261,Bentley,Karyn,2124,28198,jc139696,Baldwin,Adele,staff,2124,
jc212261,Bentley,Karyn,2124,28198,jc111769,Langtree,Tanya,staff,2124,
jc212261,Bentley,Karyn,2124,28198,jc138020,Mills,Jane,staff,2124,
jc212749,Parker,Lewan,,35193,jc168650,McGuckin,Teneale A.,staff,2126,
jc212749,Parker,Lewan,,35193,jc121482,Leicht,Anthony S.,staff,2126,
jc212784,Harrison,Helena,2124,44150,jc138020,Mills,Jane,external,,Royal Melbourne Institute of Technology
jc212784,Harrison,Helena,2124,44150,jc115870,Yates,Karen,staff,2124,
jc212784,Harrison,Helena,2124,44150,jc135325,Woods,Cindy,staff,2124,
jc212784,Harrison,Helena,2124,44150,jc145680,Chamberlain-Salaun,Jennifer,staff,2124,
jc212784,Harrison,Helena,2124,44150,jc237401,Trueman,Scott,staff,2124,
jc212784,Harrison,Helena,2124,44150,jc146700,Hitchins,Marnie,staff,2124,
jc212784,Harrison,Helena,2124,46027,jc138020,Mills,Jane,staff,2124,
jc212784,Harrison,Helena,2124,46027,X07562,Chamberlain-Salaun,Jennifer,external,,Royal Melbourne Institute of Technology
jc212784,Harrison,Helena,2124,46027,jc115870,Yates,Karen,staff,2124,
jc212784,Harrison,Helena,2124,46027,,O'Shea,Andrea,external,,Queensland Health
jc212791,Sinclair,Kelly,2126,33825,jc222070,Hervert,Sarah R.,student,2126,
jc212791,Sinclair,Kelly,2126,33825,jc153932,Deakin,Glen B.,staff,2126,
jc212791,Sinclair,Kelly,2126,35949,jc222070,Hervert,Sarah R.,student,2126,
jc212791,Sinclair,Kelly,2126,35949,jc153932,Deakin,Glen B.,staff,2126,
jc212791,Sinclair,Kelly,2126,33808,jc222070,Hervert,Sarah R.,student,2126,
jc212791,Sinclair,Kelly,2126,33808,jc153932,Deakin,Glen B.,staff,2126,
jc212791,Sinclair,K.M.,2126,40463,jc221535,Sushames,A.J.,student,2126,
jc212791,Sinclair,K.M.,2126,40463,jc215854,Edwards,A.M.,staff,2126,
jc212791,Sinclair,K.M.,2126,40463,jc128121,Mein,J.K.,staff,2111,
jc212791,Sinclair,K.M.,2126,40463,jc173250,Maguire,G.P.,staff,2131,
jc212799,Delaney,Lori J.,2124,22027,jc157944,West,Caryn,staff,2124,
jc212799,Delaney,Lori J.,2124,22027,nskju,Usher,Kim,staff,2124,
jc212853,Teoh,Yiwen Vivien,2125,26144,jc215644,Singh,Smita,staff,2125,
jc212865,Filho,Andre Gentil,2125,26145,jc234967,Elango,Sangeetha,external,0001,James Cook University
jc212865,Filho,Andre Gentil,2125,26145,jc215644,Singh,Smita,staff,2125,
jc212865,Filho,Andre Gentil,2125,26145,jc234897,Yap,Jasmine,student,2125,James Cook University
jc212961,Hartin,Peter,2124,42343,jc249310,Shields,Linda,staff,2124,Charles Sturt University
jc212961,Hartin,Peter,2124,42343,,Shields,Kirril,external,,The University of Queensland
jc212961,Hartin,Peter,2124,42343,,Benedict,Susan,external,,"University of Texas Health Science Center - San Antonio, USA"
jc212961,Hartin,Peter,2124,43527,jc270942,Birks,Melanie,staff,2124,
jc212961,Hartin,Peter,2124,43527,jc135325,Woods,Cindy,external,,The University of New England
jc212961,Hartin,Peter,2124,43527,,Emmanuel,Elizabeth,external,,Southern Cross University
jc212961,Hartin,Peter,2124,43527,jc146700,Hitchins,Marnie,staff,2124,
jc212961,Hartin,Peter,2124,39069,jc270942,Birks,Melanie,staff,2124,James Cook University
jc212961,Hartin,Peter,2124,39069,jc227118,Bodak,Marie,staff,2124,James Cook University
jc214345,Mills,Frances,2124,31217,jc128068,Felton-Busch,Catrina,staff,2102,
jc214345,Mills,Frances,2124,31217,jc225407,Maza,Karen,student,2102,James Cook University
jc214345,Mills,Frances,2124,31217,jc199162,Ghee,McCauley,student,2124,James Cook University
jc214345,Mills,Frances,2124,31217,jc138020,Mills,Jane,staff,2124,
jc214345,Mills,Frances,2124,31217,,Hitchens,Marnie,external,0001,James Cook University
jc214345,Mills,Frances,2124,31217,bmh-tmp,Park,Tanya,staff,2124,
jc214345,Mills,Frances,2124,31217,jc145680,Chamberlain-Salaun,Jennifer,staff,2124,
jc214345,Mills,Frances,2124,31228,jc138020,Mills,Jane,staff,2124,
jc214345,Mills,Frances,2124,31228,jc128068,Felton-Busch,Catrina,staff,2102,
jc214345,Mills,Frances,2124,31228,bmh-tmp,Park,Tanya,staff,2124,
jc214345,Mills,Frances,2124,31228,jc225407,Maza,Karen,staff,2102,
jc214345,Mills,Frances,2124,31228,jc199162,Ghee,McCauley,staff,2124,
jc214345,Mills,Frances,2124,31228,jc146700,Hitchins,Marnie,staff,2124,
jc214345,Mills,Frances,2124,31228,jc145680,Chamberlain-Salaun,Jennifer,staff,2124,
jc214345,Mills,Frances,2124,31228,jc142918,Neuendorf,Nalisa,student,2222,
jc214345,Mills,Frances,2124,35342,jc138020,Mills,Jane,staff,2124,
jc214345,Mills,Frances,2124,35342,jc128068,Felton-Busch,Catrina,staff,2102,
jc214345,Mills,Frances,2124,35342,bmh-tmp,Park,Tanya,staff,2124,
jc214345,Mills,Frances,2124,35342,jc225407,Maza,Karen,staff,2102,
jc214345,Mills,Frances,2124,35342,,Ghee,McCauley,external,,Queensland Health
jc214345,Mills,Frances,2124,35342,jc146700,Hitchins,Marnie,staff,2124,
jc214345,Mills,Frances,2124,35342,jc145680,Chamberlain-Salaun,Jennifer,staff,2124,
jc214940,Sagayadevan,Vathsala,2125,24693,jc161195,Jeyaraj,Senthu,staff,2125,
jc214960,Soh,Jonathan J.H.,2125,25177,jc226039,Suárez,Lidia,staff,2125,
jc214960,Soh,Jonathan J.H.,2125,25177,jc218098,Beevi,Ismath,student,2125,James Cook University
jc214960,Soh,Jonathan J.H.,2125,25177,jc218258,Lim,Rachel P.L.,student,2125,
jc214960,Soh,Jonathan J.H.,2125,25177,jc215916,Teo,Sok Hui,student,2125,James Cook University
jc215012,Neighbour,Nicky,2124,37590,jc138020,Mills,Jane,staff,2124,
jc215012,Neighbour,Nicky,2124,37590,jc241192,Watt,Kerrianne,staff,2111,
jc215012,Neighbour,Nicky,2124,37590,X08146,Beaton,Neil,external,,Cairns & Hinterland Health Service District
jc215012,Neighbour,Nicky,2124,37590,,Wilson,Michael,external,,Far North Queensland Medicare Local
jc215012,Neighbour,Nicky,2124,37590,jc235506,Davis,Scott,staff,2100,
jc215012,Neighbour,Nicky,2124,37590,jc113251,Panzera,Annette,staff,2110,
jc215012,Neighbour,Nicky,2124,37590,X04161,Stone,Richard,external,,Cairns Base Hospital
jc215012,Neighbour,Nicky,2124,37590,,Rose,Ben,external,,James Cook University
jc215012,Neighbour,Nicky,2124,37590,,Brose,Jarred,external,,Cairns Base Hospital
jc215012,Neighbour,Nicky,2124,37590,,Cant,Robyn,external,,Not Specified
jc215012,Neighbour,Nicky,2124,37590,,Towne,Murray,external,,Far North Queensland Medicare Local
jc215012,Neighbour,Nicky,2124,37590,jc146700,Hitchins,Marnie,staff,2124,
jc215012,Neighbour,Nicky,2124,37590,,Groth,Anna,external,,James Cook University
jc215262,Anderson,Stacey,2125,33709,jc237403,Kidd,Garry,staff,2125,
jc215262,Anderson,Stacey,2125,33981,jc237403,Kidd,Garry,staff,2125,
jc215494,Marsh,Nigel V.,2125,24530,X12094,Webb,James W.,external,0001,Macquarie University
jc215494,Marsh,Nigel V.,2125,24530,,Batchelor,Jennifer,external,0001,Macquarie University
jc215494,Marsh,Nigel V.,2125,24530,,Meares,Susanne,external,0001,Macquarie University
jc215494,Marsh,Nigel V.,2125,24530,,Taylor,Alan,external,0001,Macquarie University
jc215644,Singh,Smita,2125,24029,jc226039,Suárez,Lidia,staff,2125,
jc215644,Singh,Smita,2125,24029,jc211613,Thio,Cephas F.W.,staff,2125,James Cook University
jc215644,Singh,Smita,2125,24031,jc206590,Mak,Weixin Amelia,student,2125,James Cook University
jc215644,Singh,Smita,2125,24031,,Ko,Cherry,external,0001,James Cook University
jc215644,Singh,Smita,2125,24031,jc206638,Choo,Shuihui Alicia,student,2125,James Cook University
jc215644,Singh,Smita,2125,24031,jc226039,Suárez,Lidia,staff,2125,
jc215644,Singh,S.,2125,25797,jc226039,Suárez,L.,staff,2125,
jc215644,Singh,S.,2125,25797,jc211613,Thio,C.F.W.,student,2125,
jc215644,Singh,Smita,2125,26144,jc212853,Teoh,Yiwen Vivien,student,2125,James Cook University
jc215644,Singh,Smita,2125,26145,jc234967,Elango,Sangeetha,external,0001,James Cook University
jc215644,Singh,Smita,2125,26145,jc234897,Yap,Jasmine,student,2125,James Cook University
jc215644,Singh,Smita,2125,26145,jc212865,Filho,Andre Gentil,student,2125,James Cook University
jc215644,Singh,Smita,9420,36445,X09818,Singh,Ramadhar,external,,"Indian Institute of Management Bangalore, IND"
jc215644,Singh,Smita,9420,36445,,Wegener,Duane T.,external,,"Ohio State University - Columbus, USA"
jc215644,Singh,Smita,9420,36445,,Sankaran,Krithiga,external,,"Indian Institute of Management Bangalore, IND"
jc215644,Singh,Smita,9420,36445,jc171244,Lin,Patrick K.F.,staff,9420,
jc215644,Singh,Smita,9420,36445,X14305,Seow,Mellissa Xuemei,external,,"National University of Singapore, SGP"
jc215644,Singh,Smita,9420,36445,,Teng,Jocelyn Shu Qing,external,,"National University of Singapore, SGP"
jc215644,Singh,Smita,9420,36445,,Shuli,Sudderuddin,external,,"National University of Singapore, SGP"
jc215644,Singh,S.,9420,34569,,Teoh,V.Y.,external,,"Ministry of Social and Family Development, Singapore"
jc215644,Singh,Smita,9420,40098,jc248364,Tan,Terri Su-May,student,9420,
jc215644,Singh,Smita,9420,40103,jc237490,Ganesan,Maya Devi,external,,James Cook University
